,index,0
0,0,0.002820373512804508
1,1,0.0027493778616189957
2,2,0.0029115192592144012
3,3,0.0028332022484391928
4,4,0.003182182554155588
5,5,0.0030082445591688156
6,6,0.0030060613062232733
7,7,0.002820622641593218
8,8,0.002751236315816641
9,9,0.004249838180840015
10,10,0.0027744113467633724
11,11,0.0029748217202723026
12,12,0.0025817728601396084
13,13,0.0032437541522085667
14,14,0.00300423102453351
15,15,0.002544403076171875
16,16,0.0028198782820254564
17,17,0.002718000439926982
18,18,0.003781274426728487
19,19,0.0028330739587545395
20,20,0.002765586134046316
21,21,0.002968182787299156
22,22,0.0026367707177996635
23,23,0.002800566144287586
24,24,0.003307738108560443
25,25,0.0030110226944088936
26,26,0.002972165821120143
27,27,0.002683050464838743
28,28,0.00284803519025445
29,29,0.0032026732806116343
30,30,0.0025803684256970882
31,31,0.0026801384519785643
32,32,0.0035928392317146063
33,33,0.002785149961709976
34,34,0.0029747551307082176
35,35,0.0029224406462162733
36,36,0.0028552415315061808
37,37,0.0029777646996080875
38,38,0.00287977559491992
39,39,0.0028249872848391533
40,40,0.0024882624857127666
41,41,0.0027571117971092463
42,42,0.0024269709829241037
43,43,0.0027167247608304024
44,44,0.0031947477255016565
45,45,0.003355570137500763
46,46,0.00272311526350677
47,47,0.0033666170202195644
48,48,0.0026555643416941166
49,49,0.0030540786683559418
50,50,0.0027712523005902767
51,51,0.002915484830737114
52,52,0.003076370805501938
53,53,0.0028996611945331097
54,54,0.003140259999781847
55,55,0.003161488100886345
56,56,0.0029708747752010822
57,57,0.002819162793457508
58,58,0.003022935939952731
59,59,0.003311785636469722
60,60,0.0031004715710878372
61,61,0.002611785661429167
62,62,0.0031702257692813873
63,63,0.003949453122913837
64,64,0.0025078277103602886
65,65,0.0030100552830845118
66,66,0.0026242821477353573
67,67,0.0028600734658539295
68,68,0.0025090202689170837
69,69,0.0028291260823607445
70,70,0.0029457947239279747
71,71,0.002804896794259548
72,72,0.002798219444230199
73,73,0.0029433718882501125
74,74,0.002702323254197836
75,75,0.0028965461533516645
76,76,0.002517254091799259
77,77,0.0028124027885496616
78,78,0.002749144332483411
79,79,0.002690355759114027
80,80,0.003332603955641389
81,81,0.002751004882156849
82,82,0.0029083285480737686
83,83,0.0026672198437154293
84,84,0.0024402413982897997
85,85,0.0027685114182531834
86,86,0.0028453953564167023
87,87,0.0024300834629684687
88,88,0.003244736697524786
89,89,0.0029220611322671175
90,90,0.0027596887666732073
91,91,0.002799862064421177
92,92,0.0028079913463443518
93,93,0.002547325100749731
94,94,0.0027947239577770233
95,95,0.0038135116919875145
96,96,0.002720436081290245
97,97,0.003090654034167528
98,98,0.002789741847664118
99,99,0.0031298280227929354
100,100,0.0026703495532274246
101,101,0.0027482009027153254
102,102,0.0027983514592051506
103,103,0.002667205175384879
104,104,0.0027486851904541254
105,105,0.0025785304605960846
106,106,0.0026348913088440895
107,107,0.002853468991816044
108,108,0.0027021958958357573
109,109,0.002776993438601494
110,110,0.0030453940853476524
111,111,0.0031473753042519093
112,112,0.0026869468856602907
113,113,0.0027145170606672764
114,114,0.002643041778355837
115,115,0.0027865455485880375
116,116,0.0026999344117939472
117,117,0.00333624379709363
118,118,0.0025817269925028086
119,119,0.002709446009248495
120,120,0.0028021298348903656
121,121,0.0032638327684253454
122,122,0.002653242088854313
123,123,0.003286598715931177
124,124,0.0026536895893514156
125,125,0.0029463774990290403
126,126,0.002754970919340849
127,127,0.0035654990933835506
128,128,0.0025156871415674686
129,129,0.0026903729885816574
130,130,0.003071630373597145
131,131,0.002664044499397278
132,132,0.0041094329208135605
133,133,0.0029871249571442604
134,134,0.0029542543925344944
135,135,0.002775689586997032
136,136,0.0028978041373193264
137,137,0.0027877618558704853
138,138,0.002633131807669997
139,139,0.003050542436540127
140,140,0.002463364042341709
141,141,0.0028928429819643497
142,142,0.0026243580505251884
143,143,0.0027746311388909817
144,144,0.00288814352825284
145,145,0.0024166256189346313
146,146,0.0027901851572096348
147,147,0.002717090304940939
148,148,0.003166011068969965
149,149,0.002694950671866536
150,150,0.002765646204352379
151,151,0.003035041969269514
152,152,0.0030283438973128796
153,153,0.00272919749841094
154,154,0.002796277403831482
155,155,0.002565487753599882
156,156,0.0037512292619794607
157,157,0.0027706902474164963
158,158,0.0028392989188432693
159,159,0.0025620427913963795
160,160,0.002638847567141056
161,161,0.0025220471434295177
162,162,0.0029030917212367058
163,163,0.0028113783337175846
164,164,0.0029574879445135593
165,165,0.0030275871977210045
166,166,0.0028396842535585165
167,167,0.0025091757997870445
168,168,0.0023683132603764534
169,169,0.002650300972163677
170,170,0.0028488629031926394
171,171,0.003265904728323221
172,172,0.002620244398713112
173,173,0.0027299532666802406
174,174,0.0026993199717253447
175,175,0.0027745591942220926
176,176,0.002906134817749262
177,177,0.003310658037662506
178,178,0.0028406695928424597
179,179,0.002781517803668976
180,180,0.0025952598080039024
181,181,0.0026240763254463673
182,182,0.002881287131458521
183,183,0.0026655050460249186
184,184,0.003219129517674446
185,185,0.0035152705386281013
186,186,0.0032034311443567276
187,187,0.002547051990404725
188,188,0.0025546408724039793
189,189,0.002917303703725338
190,190,0.0029707285575568676
191,191,0.002642732346430421
192,192,0.002752625849097967
193,193,0.0029209861531853676
194,194,0.0029413001611828804
195,195,0.0026969886384904385
196,196,0.0027874179650098085
197,197,0.0029059574007987976
198,198,0.002663615858182311
199,199,0.0027447333559393883
200,200,0.0025424135383218527
201,201,0.002734134905040264
202,202,0.0028709706384688616
203,203,0.00284394109621644
204,204,0.0036937142722308636
205,205,0.00329121807590127
206,206,0.0028953414876013994
207,207,0.003054654225707054
208,208,0.0027888594195246696
209,209,0.002642838517203927
210,210,0.003389129415154457
211,211,0.0031825925689190626
212,212,0.002854748163372278
213,213,0.0027707258705049753
214,214,0.0025030728429555893
215,215,0.0029511526226997375
216,216,0.002468744060024619
217,217,0.0026931660249829292
218,218,0.0030361064709722996
219,219,0.003127493429929018
220,220,0.002861256245523691
221,221,0.002650340087711811
222,222,0.003017039969563484
223,223,0.0026763849891722202
224,224,0.002972354181110859
225,225,0.002657822333276272
226,226,0.0028543248772621155
227,227,0.003102594753727317
228,228,0.0030911965295672417
229,229,0.002915334654971957
230,230,0.002599983476102352
231,231,0.0028360914438962936
232,232,0.0027726157568395138
233,233,0.0025260027032345533
234,234,0.002860833890736103
235,235,0.0034740297123789787
236,236,0.002786969766020775
237,237,0.0029464152175933123
238,238,0.0025852301623672247
239,239,0.0024126276839524508
240,240,0.003174041397869587
241,241,0.0032451217994093895
242,242,0.002732403576374054
243,243,0.00276075373403728
244,244,0.003455172525718808
245,245,0.0027537555433809757
246,246,0.0034439447335898876
247,247,0.002687499625608325
248,248,0.0028225600253790617
249,249,0.004224939271807671
250,250,0.0031250235624611378
251,251,0.0027835145592689514
252,252,0.0027667416725307703
253,253,0.0027057251427322626
254,254,0.002821638248860836
255,255,0.002596014179289341
256,256,0.002660589525476098
257,257,0.0035040825605392456
258,258,0.0027813634369522333
259,259,0.0025851326063275337
260,260,0.0031661326065659523
261,261,0.002651686780154705
262,262,0.0025513404980301857
263,263,0.0026059055235236883
264,264,0.002847725059837103
265,265,0.002898307517170906
266,266,0.0026360838674008846
267,267,0.0028633293695747852
268,268,0.0028691263869404793
269,269,0.00257490505464375
270,270,0.002994528505951166
271,271,0.0028336094692349434
272,272,0.00307998014613986
273,273,0.00261360639706254
274,274,0.002755194902420044
275,275,0.0028236950747668743
276,276,0.002650234382599592
277,277,0.002680170815438032
278,278,0.003163267858326435
279,279,0.0025141355581581593
280,280,0.002733102533966303
281,281,0.003199957311153412
282,282,0.0026220809668302536
283,283,0.002503901720046997
284,284,0.0028106258250772953
285,285,0.0027526982594281435
286,286,0.002734709996730089
287,287,0.002654469572007656
288,288,0.0027186949737370014
289,289,0.003071109764277935
290,290,0.0035500817466527224
291,291,0.0038883250672370195
292,292,0.0029920863453298807
293,293,0.0027658543549478054
294,294,0.0024706495460122824
295,295,0.002977404510602355
296,296,0.0024196277372539043
297,297,0.0028594990726560354
298,298,0.0027340492233633995
299,299,0.002596643753349781
300,300,0.002897971775382757
301,301,0.0030506488401442766
302,302,0.0029985099099576473
303,303,0.0029707937501370907
304,304,0.0027260584756731987
305,305,0.002687609288841486
306,306,0.0029050158336758614
307,307,0.002706071361899376
308,308,0.003159007988870144
309,309,0.00311906891874969
310,310,0.0026641571894288063
311,311,0.0026436089538037777
312,312,0.0026460965164005756
313,313,0.0029663173481822014
314,314,0.003312740009278059
315,315,0.0031589355785399675
316,316,0.0026667192578315735
317,317,0.002671289723366499
318,318,0.0033726473338901997
319,319,0.0033999495208263397
320,320,0.0028096227906644344
321,321,0.0029505575075745583
322,322,0.0030520809814333916
323,323,0.0027940841391682625
324,324,0.0028182528913021088
325,325,0.003185161855071783
326,326,0.00276575842872262
327,327,0.003011074149981141
328,328,0.002288332674652338
329,329,0.00273703970015049
330,330,0.002793524879962206
331,331,0.0028496060986071825
332,332,0.0027114117983728647
333,333,0.0028081201016902924
334,334,0.0028405198827385902
335,335,0.002713332884013653
336,336,0.0027410071343183517
337,337,0.0026806280948221684
338,338,0.002857046667486429
339,339,0.0028069219551980495
340,340,0.002837403677403927
341,341,0.0029126773588359356
342,342,0.003091159276664257
343,343,0.0027091405354440212
344,344,0.0028066891245543957
345,345,0.0028110265266150236
346,346,0.002758668502792716
347,347,0.0026643567252904177
348,348,0.0028411895036697388
349,349,0.0028377450071275234
350,350,0.002906212816014886
351,351,0.0027972860261797905
352,352,0.002448457293212414
353,353,0.003432135097682476
354,354,0.0027302384842187166
355,355,0.002595949452370405
356,356,0.002669231966137886
357,357,0.0029044384136795998
358,358,0.0027360855601727962
359,359,0.0027718376368284225
360,360,0.003079415764659643
361,361,0.002870118711143732
362,362,0.002759720431640744
363,363,0.0026722003240138292
364,364,0.002403831575065851
365,365,0.00307623203843832
366,366,0.0032796766608953476
367,367,0.002890682313591242
368,368,0.0026185642927885056
369,369,0.0026554102078080177
370,370,0.0026747947558760643
371,371,0.003533650189638138
372,372,0.0032378965988755226
373,373,0.0027981807943433523
374,374,0.0030668042600154877
375,375,0.0027823983691632748
376,376,0.0025294115766882896
377,377,0.0025093310978263617
378,378,0.002876262180507183
379,379,0.002830750774592161
380,380,0.00300149479880929
381,381,0.0026988412719219923
382,382,0.003136567771434784
383,383,0.0024321877863258123
384,384,0.0033671013079583645
385,385,0.0032027550041675568
386,386,0.002831478137522936
387,387,0.0025507542304694653
388,388,0.002928469330072403
389,389,0.0029348349198698997
390,390,0.002928163856267929
391,391,0.0028596404008567333
392,392,0.0024617207236588
393,393,0.0029129423201084137
394,394,0.0027868635952472687
395,395,0.003017038106918335
396,396,0.002561566885560751
397,397,0.0024853276554495096
398,398,0.0028434887062758207
399,399,0.0026995553635060787
400,400,0.002726182108744979
401,401,0.0036809630692005157
402,402,0.0027789233718067408
403,403,0.002849411917850375
404,404,0.0029658405110239983
405,405,0.0027371037285774946
406,406,0.0026650410145521164
407,407,0.0043496061116456985
408,408,0.002584885573014617
409,409,0.00288247037678957
410,410,0.003099678549915552
411,411,0.0026801051571965218
412,412,0.0029437076300382614
413,413,0.0025084142107516527
414,414,0.00273360637947917
415,415,0.00288589671254158
416,416,0.002743314253166318
417,417,0.003454621648415923
418,418,0.0027813520282506943
419,419,0.002820441499352455
420,420,0.0030295259784907103
421,421,0.003102581948041916
422,422,0.0023517452646046877
423,423,0.0027390941977500916
424,424,0.0028207863215357065
425,425,0.002875872887670994
426,426,0.0027220933698117733
427,427,0.0025929755065590143
428,428,0.0028011458925902843
429,429,0.0032287309877574444
430,430,0.002678950782865286
431,431,0.0027187676168978214
432,432,0.0029414533637464046
433,433,0.002541732508689165
434,434,0.002373425755649805
435,435,0.002896055346354842
436,436,0.0027648918330669403
437,437,0.002818638226017356
438,438,0.0028869796078652143
439,439,0.0030217638704925776
440,440,0.0027665551751852036
441,441,0.0029116766527295113
442,442,0.0024236715398728848
443,443,0.002632739022374153
444,444,0.002651502378284931
445,445,0.002758644288405776
446,446,0.0027754376642405987
447,447,0.0027923081070184708
448,448,0.0027687058318406343
449,449,0.0032106535509228706
450,450,0.002740827389061451
451,451,0.0025448938831686974
452,452,0.002953523537144065
453,453,0.0028349575586616993
454,454,0.0032891863957047462
455,455,0.0025977168697863817
456,456,0.0030051381327211857
457,457,0.0026626293547451496
458,458,0.0026392063591629267
459,459,0.002952244132757187
460,460,0.0030016740784049034
461,461,0.002856863895431161
462,462,0.0024229944683611393
463,463,0.0026010647416114807
464,464,0.002736451802775264
465,465,0.002639967016875744
466,466,0.0026342500932514668
467,467,0.0027256691828370094
468,468,0.003226218046620488
469,469,0.003060665912926197
470,470,0.0026981914415955544
471,471,0.002561651635915041
472,472,0.0033491598442196846
473,473,0.002871772274374962
474,474,0.0028308634646236897
475,475,0.0026170783676207066
476,476,0.0025613652542233467
477,477,0.0030066040344536304
478,478,0.0026609140913933516
479,479,0.0026800825726240873
480,480,0.0030871923081576824
481,481,0.0026629441417753696
482,482,0.002825374249368906
483,483,0.0023898817598819733
484,484,0.003063326235860586
485,485,0.0034439582377672195
486,486,0.002815408166497946
487,487,0.002989229280501604
488,488,0.002726198174059391
489,489,0.0027109277434647083
490,490,0.0025839684531092644
491,491,0.002384493127465248
492,492,0.0026295618154108524
493,493,0.0026977371890097857
494,494,0.0026869329158216715
495,495,0.0025988491252064705
496,496,0.002732532797381282
497,497,0.0029580683913081884
498,498,0.0029418368358165026
499,499,0.003103802213445306
500,500,0.0028024399653077126
501,501,0.0029452741146087646
502,502,0.0028336946852505207
503,503,0.0026881610974669456
504,504,0.0029836036264896393
505,505,0.0031003495678305626
506,506,0.002721357624977827
507,507,0.00266428105533123
508,508,0.0025567731354385614
509,509,0.0024569558445364237
510,510,0.002964335260912776
511,511,0.0030141263268887997
512,512,0.0026589592453092337
513,513,0.002611513715237379
514,514,0.0025716684758663177
515,515,0.002992992289364338
516,516,0.002532375045120716
517,517,0.0028888897504657507
518,518,0.003466627560555935
519,519,0.0029255361296236515
520,520,0.0028041936457157135
521,521,0.002777505200356245
522,522,0.0023760958574712276
523,523,0.0028854887932538986
524,524,0.0024285931140184402
525,525,0.002655300311744213
526,526,0.0036469027400016785
527,527,0.002979116979986429
528,528,0.0027041551657021046
529,529,0.0033038512337952852
530,530,0.00256754900328815
531,531,0.0029318248853087425
532,532,0.003123787697404623
533,533,0.002771941013634205
534,534,0.0027303113602101803
535,535,0.0025521796196699142
536,536,0.002953158225864172
537,537,0.0031058259773999453
538,538,0.003006560727953911
539,539,0.0028045778162777424
540,540,0.0029215984977781773
541,541,0.0026825428940355778
542,542,0.0027936273254454136
543,543,0.0025549582205712795
544,544,0.002851387718692422
545,545,0.0028071398846805096
546,546,0.0028807222843170166
547,547,0.0029129646718502045
548,548,0.0025567132979631424
549,549,0.002587895840406418
550,550,0.003138564992696047
551,551,0.0029556432273238897
552,552,0.0027575783897191286
553,553,0.002708385232836008
554,554,0.002576002385467291
555,555,0.0029447153210639954
556,556,0.002952682552859187
557,557,0.0028045526705682278
558,558,0.0027291083242744207
559,559,0.0026618842966854572
560,560,0.0026314796414226294
561,561,0.0028598238714039326
562,562,0.0037838234566152096
563,563,0.0029740724712610245
564,564,0.002831023186445236
565,565,0.0030471435748040676
566,566,0.002829252742230892
567,567,0.002630121074616909
568,568,0.0024201194755733013
569,569,0.0027225245721638203
570,570,0.00402097636833787
571,571,0.0032960507087409496
572,572,0.0025353312958031893
573,573,0.0026764499489217997
574,574,0.002736629918217659
575,575,0.0028632660396397114
576,576,0.0025582315865904093
577,577,0.002631865441799164
578,578,0.0024204710498452187
579,579,0.003671020735055208
580,580,0.0027276077307760715
581,581,0.0026673907414078712
582,582,0.0030391081236302853
583,583,0.005010313354432583
584,584,0.003533741692081094
585,585,0.0027620787732303143
586,586,0.0028447562362998724
587,587,0.0029240644071251154
588,588,0.0031804023310542107
589,589,0.002677063923329115
590,590,0.002818478737026453
591,591,0.003194191260263324
592,592,0.002891146345064044
593,593,0.002804687712341547
594,594,0.002695119008421898
595,595,0.003048218321055174
596,596,0.002584249246865511
597,597,0.0028002867475152016
598,598,0.0032502086833119392
599,599,0.0033353681210428476
600,600,0.0026224390603601933
601,601,0.0028265798464417458
602,602,0.0027999640442430973
603,603,0.0025573517195880413
604,604,0.00239208759739995
605,605,0.002644241787493229
606,606,0.0028043834026902914
607,607,0.0027751275338232517
608,608,0.002577397506684065
609,609,0.002788993064314127
610,610,0.0029314900748431683
611,611,0.0035386444069445133
612,612,0.0035042674280703068
613,613,0.0027322270907461643
614,614,0.0026185475289821625
615,615,0.003991827368736267
616,616,0.00285442266613245
617,617,0.0031630839221179485
618,618,0.0024334019981324673
619,619,0.0029112757183611393
620,620,0.0025346814654767513
621,621,0.0028582215309143066
622,622,0.0032125157304108143
623,623,0.0030480525456368923
624,624,0.003837316995486617
625,625,0.0029426817782223225
626,626,0.0027162148617208004
627,627,0.0028976183384656906
628,628,0.0025700898841023445
629,629,0.002616759156808257
630,630,0.0030066240578889847
631,631,0.0035441620275378227
632,632,0.0028025186620652676
633,633,0.0028123711235821247
634,634,0.002958190394565463
635,635,0.00335937412455678
636,636,0.002701639663428068
637,637,0.0026204241439700127
638,638,0.002892768941819668
639,639,0.002820775844156742
640,640,0.0027551953680813313
641,641,0.0028276401571929455
642,642,0.0031845082994550467
643,643,0.002653317293152213
644,644,0.0028144042007625103
645,645,0.0027205762453377247
646,646,0.0029720948077738285
647,647,0.002712537068873644
648,648,0.0029304223135113716
649,649,0.002782062627375126
650,650,0.002423923695459962
651,651,0.003019138239324093
652,652,0.002865768037736416
653,653,0.0029678787104785442
654,654,0.002714550355449319
655,655,0.0028263491112738848
656,656,0.0028806107584387064
657,657,0.0026721374597400427
658,658,0.003029364626854658
659,659,0.0024331756867468357
660,660,0.002756039844825864
661,661,0.003229170572012663
662,662,0.0025294446386396885
663,663,0.0027959863655269146
664,664,0.0027095996774733067
665,665,0.0030782343819737434
666,666,0.002816398162394762
667,667,0.0026480555534362793
668,668,0.002979657147079706
669,669,0.002518510213121772
670,670,0.0026678871363401413
671,671,0.002853215206414461
672,672,0.0027053230442106724
673,673,0.002786850556731224
674,674,0.003418649546802044
675,675,0.0029905205592513084
676,676,0.0025321280118077993
677,677,0.0024715736508369446
678,678,0.0025921124033629894
679,679,0.0027779247611761093
680,680,0.0027069190982729197
681,681,0.002593237441033125
682,682,0.0027758851647377014
683,683,0.0026686140336096287
684,684,0.0028858641162514687
685,685,0.0030040633864700794
686,686,0.0028344066813588142
687,687,0.002635782118886709
688,688,0.0030173645354807377
689,689,0.002802432281896472
690,690,0.0025604639668017626
691,691,0.003009144915267825
692,692,0.002771833911538124
693,693,0.0024619679898023605
694,694,0.0027491776272654533
695,695,0.0024669852573424578
696,696,0.0025338279083371162
697,697,0.0025693329516798258
698,698,0.002889794297516346
699,699,0.0026599294506013393
700,700,0.00273989699780941
701,701,0.002875344827771187
702,702,0.00288069574162364
703,703,0.0028765383176505566
704,704,0.0033879862166941166
705,705,0.0024647177197039127
706,706,0.0031895157881081104
707,707,0.0031681498512625694
708,708,0.002551706973463297
709,709,0.002703774254769087
710,710,0.002859032480046153
711,711,0.002491829451173544
712,712,0.003019886091351509
713,713,0.002698455937206745
714,714,0.002865488175302744
715,715,0.002660965546965599
716,716,0.0028368127532303333
717,717,0.0030401018448174
718,718,0.0029134475626051426
719,719,0.0026278027798980474
720,720,0.003073537489399314
721,721,0.0037093274295330048
722,722,0.0028237239457666874
723,723,0.0025300923734903336
724,724,0.0027069305069744587
725,725,0.0031829415820538998
726,726,0.002801433438435197
727,727,0.0028081308118999004
728,728,0.002598244696855545
